uranium_lead_ratio,carbon_14_ratio,radioactive_decay_series,stratigraphic_layer_depth,geological_period,paleomagnetic_data,inclusion_of_other_fossils,isotopic_composition,surrounding_rock_type,stratigraphic_position,fossil_size,fossil_weight,age
0.36186820596914027,0.3760952321776926,0.7185398745771792,179.92,Devonian,Normal polarity,True,1.9335708017395197,Conglomerate,Bottom,6.43,451.74,37999
0.5433555533512557,0.5365884906722106,0.06523640117359164,225.13,Devonian,Normal polarity,True,0.7608071583734727,Sandstone,Bottom,123.9,243.89,49467
0.41647489042040076,0.17928288268744946,0.5889200752834718,162.3,Triassic,Reversed polarity,True,1.4426006747318532,Shale,Middle,91.87,424.84,32830
0.3801776701768879,0.4872088559466912,0.19808164189041585,59.86,Jurassic,Normal polarity,False,1.1753784746037823,Sandstone,Middle,99.31,92.39,23793
0.29605017017412283,0.49522220578691245,0.4933734602333407,44.51,Triassic,Reversed polarity,False,1.287081261016771,Shale,Bottom,36.78,545.03,27724
0.2886626632942888,0.4018259258383299,0.6874372097834023,180.89,Cretaceous,Normal polarity,True,0.987832367843385,Sandstone,Bottom,48.97,245.59,32056
0.3361157721326018,0.40310463166780275,0.897331803081092,226.81,Cambrian,Normal polarity,True,1.5369120633534405,Shale,Middle,33.83,422.59,35347
1.1023071041688974,0.01170870344296629,0.48997072601380653,139.57,Paleogene,Normal polarity,True,1.1164207253064449,Sandstone,Bottom,94.11,233.69,69297
0.08390683361425366,0.05841513389960651,0.3117491947338115,189.09,Cambrian,Reversed polarity,False,1.0785267686423703,Sandstone,Bottom,24.49,433.48,21370
0.47180238201925445,0.7941831240333285,0.48379923582672846,56.09,Triassic,Normal polarity,True,0.0052312766968588,Shale,Bottom,68.23,81.72,40248
0.43504731002128416,0.7184021745325235,0.33114014065118774,212.7,Devonian,Reversed polarity,True,1.049722450620934,Shale,Bottom,10.16,399.95,48014
0.6794674885517797,0.16079732249335163,0.3454731258729827,9.25,Permian,Normal polarity,True,0.2826539937046196,Limestone,Bottom,75.79,208.56,40716
0.22498450197465214,0.20526908479255346,0.07045200412682912,246.68,Ordovician,Normal polarity,True,0.6629342802321347,Sandstone,Top,65.36,33.55,25244
0.4623771480156805,0.7077124049308129,0.45627789135480074,203.41,Cretaceous,Normal polarity,False,0.59964774068733,Limestone,Bottom,149.97,395.74,42821
0.9951538550749821,0.7545304367491942,0.2417861943809643,298.75,Cambrian,Normal polarity,True,1.5918745818379196,Sandstone,Bottom,25.53,415.06,85868
0.776721368502931,0.5551422191397684,0.5208896862413251,289.91,Cretaceous,Normal polarity,True,0.9305309688908141,Sandstone,Top,18.92,86.75,54663
0.2973966642129551,0.6206579266242646,0.6067047016856035,80.17,Devonian,Normal polarity,True,0.7199330585523054,Limestone,Bottom,78.89,86.82,30602
0.9241229650448907,0.5492367439988167,0.3147728023851213,231.19,Cambrian,Normal polarity,False,0.9973905444799784,Shale,Middle,49.5,264.19,63874
0.40472630585163366,0.13290751607266033,0.4823139737075523,58.34,Devonian,Reversed polarity,True,0.7177117503672235,Conglomerate,Bottom,75.65,39.71,30603
0.6575027191116789,0.13383865302701017,0.510614103037432,15.85,Cambrian,Normal polarity,True,0.794997646938259,Shale,Middle,136.55,238.64,37381
0.9190878931589689,0.6771454576252356,0.5566735132962415,220.27,Devonian,Reversed polarity,True,0.5490680143776566,Limestone,Middle,0.93,190.65,66839
0.6404732624003702,0.9957713653607072,0.37406705717353783,233.63,Cretaceous,Reversed polarity,True,0.8901300888240682,Limestone,Bottom,41.11,343.85,63880
0.8979087768347613,0.34356603351109616,0.8776292644151891,94.2,Triassic,Normal polarity,False,0.4168339765270909,Shale,Bottom,43.44,189.75,61709
0.32488039086168224,0.499769705719009,0.10846525077003061,270.11,Cretaceous,Normal polarity,True,0.77478809923542,Shale,Bottom,100.16,441.44,39377
0.6092042655592865,0.3772504640166656,0.27892154942173025,133.03,Paleogene,Reversed polarity,True,0.24870576557350005,Limestone,Bottom,50.5,396.99,49564
0.5250862025729962,0.15498939644058174,0.4461605443961243,95.11,Triassic,Normal polarity,True,1.1576650243555404,Sandstone,Middle,64.64,277.94,32558
1.0313855047246283,0.7710454776042996,0.4920547502323004,206.02,Devonian,Normal polarity,False,0.8495749276773883,Limestone,Bottom,55.96,334.11,81534
0.613495055716279,0.28362976182947125,0.5925674204022111,4.7,Cretaceous,Reversed polarity,True,1.6570083505217965,Conglomerate,Bottom,14.33,132.47,38805
0.5280936860279896,0.39087811397505345,0.5494181293922413,146.8,Cambrian,Reversed polarity,True,1.4934106389408224,Limestone,Bottom,89.16,200.57,50630
0.3510131783736935,0.029375983088514745,0.7757969952610233,73.67,Cambrian,Reversed polarity,True,1.1131298969536583,Sandstone,Middle,47.6,117.89,25772
0.2710017018937774,0.6887927305877208,0.6273862338223741,125.24,Triassic,Normal polarity,True,1.2785803117860983,Shale,Middle,8.46,273.03,27133
0.8205669248734455,0.3508726568527709,0.43328797486613513,171.34,Devonian,Normal polarity,True,1.176901034776832,Shale,Bottom,31.55,531.67,65251
0.29248505266835517,0.2674155660417841,0.38695041722713597,3.55,Triassic,Normal polarity,True,0.0284362895128778,Sandstone,Bottom,68.08,299.32,18833
0.6486496554006338,0.5739052352990993,0.5679591523228262,251.1,Triassic,Normal polarity,True,0.8591245467083948,Shale,Middle,76.03,181.91,50160
0.6085046440214326,0.05785780457441558,0.8328543312103768,158.13,Cambrian,Normal polarity,True,0.27728821860773367,Sandstone,Top,21.32,146.72,42460
0.2429078372121021,0.32533613799354,0.09769552596887893,130.22,Cambrian,Reversed polarity,False,1.0615978083373363,Conglomerate,Top,7.34,147.11,21733
0.38463871906295755,0.2315074007988096,0.19423133282268426,238.02,Cambrian,Normal polarity,True,1.9708166453398286,Sandstone,Bottom,76.22,57.96,41635
0.9596740316039529,0.8380343327101833,0.13153741799414176,270.93,Permian,Normal polarity,True,1.7533328716749452,Sandstone,Middle,102.67,30.42,64632
0.3758752218837537,0.22441381375532077,0.46240670576368714,209.72,Triassic,Normal polarity,True,0.20081741773133327,Conglomerate,Middle,0.17,168.44,30822
0.0697964644085749,0.6415814426858857,1.30982291915236,298.1,Cambrian,Reversed polarity,False,1.1344786903397088,Sandstone,Middle,105.05,288.45,30208
0.583598626439809,0.602907241686948,0.6103176936789964,136.03,Cambrian,Normal polarity,True,1.6217146955450576,Limestone,Bottom,72.88,374.52,50975
0.6035394356529344,0.9837833385542162,0.5841248642571054,20.54,Paleogene,Normal polarity,True,0.8780694265397782,Conglomerate,Bottom,149.59,301.7,44432
0.48385176202704105,0.33523221994739016,0.42155669899043935,72.47,Ordovician,Normal polarity,True,1.3726755288144472,Shale,Top,50.33,29.67,31538
0.635453602244261,0.42193570243688144,0.34236297309424324,312.64,Devonian,Normal polarity,True,0.35307662409777063,Sandstone,Middle,9.12,62.37,52335
0.3713938107090114,0.21764144902308227,0.5194632492129935,339.24,Triassic,Reversed polarity,False,1.0340764649885459,Sandstone,Bottom,31.67,153.4,48707
0.832346420973721,0.04659716335965916,1.1759742588507778,9.43,Paleogene,Normal polarity,True,0.34329371846075374,Shale,Middle,86.76,485.93,43393
0.320425368241557,0.5937588135234124,0.5907798909282229,133.86,Devonian,Normal polarity,True,0.6072831454838028,Conglomerate,Top,89.18,726.26,29470
0.5483594889382918,0.5033879331132535,0.19339600528899853,5.11,Cambrian,Reversed polarity,True,1.3781139721477167,Shale,Bottom,17.14,225.78,39475
0.7475987289293875,0.9392638012516863,0.7173456389818414,43.59,Cretaceous,Normal polarity,False,1.1039165959882937,Shale,Bottom,103.28,451.75,54230
0.5311878477383382,0.1812153896324038,0.42004464825855004,40.56,Triassic,Normal polarity,True,0.9517921007744841,Shale,Bottom,32.95,47.61,34084
0.9967996102248968,0.7799840909903715,0.3188039328429918,71.66,Devonian,Normal polarity,False,0.10799772343508907,Sandstone,Middle,3.93,564.52,57389
0.2307168750633395,0.37396199437926736,0.5393985017793606,189.2,Permian,Normal polarity,True,1.3736000894339575,Limestone,Bottom,26.29,401.94,31871
0.49695136346257973,0.4935737902313779,0.6100462814721213,161.92,Paleogene,Normal polarity,True,1.8605408567269353,Sandstone,Bottom,21.37,211.45,43638
0.3791767314730139,0.7875300239777541,0.45613821702007845,207.13,Permian,Normal polarity,True,0.1969925776962933,Limestone,Bottom,91.25,457.99,43789
0.5345185881133923,0.41649410792145075,0.10902877736054761,132.17,Ordovician,Normal polarity,False,0.6565759081113643,Limestone,Bottom,114.88,379.27,42632
0.554308779000182,0.5515880857023973,0.6809449170059115,27.0,Carboniferous,Normal polarity,True,1.0502118086416274,Sandstone,Bottom,25.39,524.42,40971
0.9026145345713391,0.5027496034899852,0.6093782934611242,68.9,Paleogene,Reversed polarity,True,1.1486564590817183,Sandstone,Bottom,133.74,748.28,61582
0.36989058105583494,0.37118713637476897,0.4852690231082352,78.88,Cambrian,Reversed polarity,True,0.8267581406458848,Limestone,Bottom,103.26,238.18,35369
0.4909592212164345,0.09246251278474629,0.7029256640543151,193.6,Devonian,Normal polarity,False,0.3588574605057346,Limestone,Bottom,82.66,199.32,45718
0.7839840785725747,0.2729816640090148,0.1986872147238106,244.87,Cretaceous,Normal polarity,True,0.9128047948184332,Shale,Middle,128.03,461.43,50897
0.6068683323500776,0.30089797768671755,0.39202879764666493,239.75,Cretaceous,Reversed polarity,True,0.6699004157133149,Shale,Bottom,40.78,109.32,53473
1.0041043040997937,0.3902318082453282,0.2863650524422464,122.94,Neogene,Normal polarity,False,0.7678053295804972,Sandstone,Bottom,56.97,34.72,64395
0.8784710185066826,0.1942179098049105,0.6359088071557217,65.83,Cretaceous,Normal polarity,True,0.4384688915710168,Shale,Bottom,54.1,147.08,56683
0.6656133187020717,0.2720786229167219,0.2317840562953303,137.4,Cambrian,Reversed polarity,True,0.4084616595751079,Sandstone,Middle,95.85,252.71,44993
0.3004181718469122,0.12702990742228065,1.2810529232250505,84.05,Cambrian,Normal polarity,True,0.5527342876440993,Conglomerate,Top,146.96,384.26,23973
1.017353983063411,0.46594704992547886,0.6106640112937596,168.12,Cretaceous,Normal polarity,False,0.9834166317478402,Conglomerate,Middle,47.48,561.37,58072
0.43767020625679415,0.30088845207944787,0.11886554723358536,140.62,Triassic,Normal polarity,True,1.129855363861273,Sandstone,Bottom,13.44,269.76,32731
0.6804817831338279,0.14369843769027882,0.5103719890977758,126.19,Permian,Normal polarity,False,1.8442234826364894,Conglomerate,Bottom,6.22,393.36,48440
0.7336879098670153,0.32537453327567456,0.5193651878967329,162.48,Ordovician,Normal polarity,False,1.1965336508791904,Limestone,Middle,113.96,500.84,51538
0.17645470191874824,0.534212036393278,0.17606044484704317,153.54,Cambrian,Reversed polarity,True,0.9139796447975801,Limestone,Bottom,59.54,401.68,27400
0.6048860260591701,0.8192730240328466,0.9188608568057925,292.21,Jurassic,Normal polarity,True,0.6793544283306117,Shale,Bottom,56.75,118.44,61318
0.5989856065206007,0.8638818306769237,0.06609868037344102,164.31,Cambrian,Normal polarity,False,1.5203472082212177,Sandstone,Bottom,102.63,546.37,53154
0.8632028859368202,0.19773853158902374,0.6294545227073066,161.49,Paleogene,Normal polarity,False,0.5863714706057541,Sandstone,Middle,74.71,254.45,49547
0.6204526180506371,0.9999999999,0.1956082154750708,129.1,Cretaceous,Normal polarity,True,1.6243935567196084,Shale,Bottom,58.01,270.04,55251
0.877139598901093,0.5329906307731991,0.8175562649776571,171.02,Triassic,Reversed polarity,True,1.1373455718500765,Shale,Bottom,39.83,207.57,70564
0.6486266119529535,0.8636792401383698,0.7685791589838554,44.13,Jurassic,Normal polarity,True,1.908958619746048,Limestone,Middle,27.11,412.14,42434
0.4076790614852322,0.2988589953075804,0.6581599713448636,70.26,Triassic,Normal polarity,False,1.543833855496187,Sandstone,Top,124.44,174.57,26950
0.6155647564586124,0.994512789110795,0.6955815418108255,120.96,Jurassic,Normal polarity,False,0.15874840360352316,Conglomerate,Top,32.67,174.34,44595
0.5901866067121402,0.11703749710460076,0.9185274483883363,107.27,Devonian,Normal polarity,True,1.1621229766194903,Sandstone,Bottom,122.35,311.22,46207
1.0800167532945641,0.15721509022420427,1.0875215992117777,182.37,Triassic,Normal polarity,True,1.1116556189644933,Limestone,Bottom,114.53,458.5,79353
0.49257004296773055,0.11990668424019671,0.3025715584960733,180.45,Jurassic,Normal polarity,True,1.6563174996973038,Sandstone,Bottom,17.78,403.32,39827
0.19127099800418498,0.25998347259917265,1.1416409289374303,141.09,Cambrian,Normal polarity,True,0.14526662622165804,Shale,Middle,23.43,316.16,24648
0.6152800358163737,0.0761802932196759,0.7585331306725298,41.73,Triassic,Normal polarity,True,0.536088285551459,Sandstone,Bottom,6.02,165.38,40784
0.5861673667165441,0.5007214933961247,0.2716089050529993,108.37,Jurassic,Normal polarity,True,0.959620470323426,Conglomerate,Bottom,77.26,447.82,42506
0.6274058548410688,0.3098389320039337,0.4326679568946974,68.29,Cambrian,Normal polarity,False,1.554176745087433,Shale,Bottom,114.21,242.84,47186
0.34243037231162965,0.74011205583117,0.39694552076977696,282.36,Cretaceous,Reversed polarity,True,1.1218789729284109,Limestone,Bottom,52.22,222.74,45762
0.5348264404906737,0.38689579859846424,0.3311489170182445,240.34,Cambrian,Reversed polarity,True,1.2326645285715496,Sandstone,Bottom,13.55,401.72,56044
0.7276051794102216,0.22420053795151676,0.6483330291481457,106.63,Triassic,Normal polarity,True,2.3003636968765893,Conglomerate,Bottom,4.96,248.37,51510
0.5639276374333712,0.870179691367356,0.12377328598316337,182.07,Permian,Normal polarity,True,0.33919659733643687,Sandstone,Bottom,83.14,680.91,51290
0.007980871576504844,0.8391682859100826,1.1742478192147878,128.45,Paleogene,Normal polarity,True,0.7340924743129742,Shale,Bottom,78.81,358.58,20070
0.4610517452120443,0.49775011717940376,1.1530223959463575,40.89,Cretaceous,Normal polarity,False,1.677422733404151,Sandstone,Bottom,117.54,398.55,35568
0.23050466683873505,0.287647515010596,0.8676252712990085,251.48,Cambrian,Normal polarity,True,0.31608625601469337,Sandstone,Bottom,185.52,331.51,37240
0.784960537035003,0.5589098677471056,0.32191203316910755,258.51,Permian,Reversed polarity,True,1.1393051756969725,Limestone,Bottom,99.18,68.96,70617
0.6652239924009659,0.24422347069644323,0.4160576983356094,125.13,Devonian,Reversed polarity,False,0.7527289345787372,Sandstone,Middle,101.77,131.51,44541
0.7464759603522498,0.04790342778820442,0.7673675767767582,152.34,Cretaceous,Reversed polarity,True,0.3313173957274366,Sandstone,Bottom,161.62,499.95,55688
0.5945832409389944,0.5072116280599966,0.4752340621160354,210.35,Neogene,Reversed polarity,False,1.2225257344980696,Conglomerate,Middle,18.58,342.39,42386
0.14358573369343625,0.4541054955369436,1.0942220565036722,106.44,Paleogene,Reversed polarity,False,1.1865806040532267,Sandstone,Bottom,119.66,286.57,22242
0.8954930448489343,0.208347335768597,0.09330957039332807,218.75,Permian,Normal polarity,True,0.789442442416525,Sandstone,Middle,38.47,383.11,53873
0.29415446958786706,0.6545868096456363,0.8598628797612398,72.53,Cambrian,Normal polarity,True,0.5892659787250472,Conglomerate,Middle,29.73,334.91,24351
0.04301079615689374,0.7277305277903171,1.0561914827525292,214.62,Devonian,Normal polarity,True,0.5906877830680535,Sandstone,Bottom,56.65,194.67,27458
0.12912355677808213,0.8192015417620317,0.3157176698229856,172.87,Cambrian,Normal polarity,True,0.8481644784521842,Limestone,Bottom,37.44,540.55,26083
0.33457953823060943,0.37207786006036825,0.6678963340461583,187.78,Paleogene,Normal polarity,False,1.079356394682105,Shale,Middle,104.88,341.68,31020
0.8253570169356736,0.57242638502547,0.1749268342461642,180.54,Paleogene,Normal polarity,True,0.5011924808225408,Limestone,Bottom,82.86,361.01,60137
0.3301235371992842,0.27733164894160356,0.3031687388386376,80.79,Devonian,Reversed polarity,False,0.6400228022826648,Conglomerate,Bottom,40.99,572.73,28970
0.45834034048928934,0.2249041831793532,1.0123605588284414,85.99,Cretaceous,Normal polarity,False,1.5792883663158577,Sandstone,Middle,147.55,486.24,29988
0.47358571324059995,0.090246247619754,0.23516932674300142,110.37,Devonian,Reversed polarity,False,1.4955226519070761,Limestone,Bottom,74.25,359.65,38892
0.6688694799597035,0.04413756635128929,0.42674458720748676,116.64,Jurassic,Normal polarity,False,0.5663733013131693,Limestone,Top,85.84,415.6,38051
0.4143487035235389,0.10110174487462054,0.9366402811783255,89.53,Triassic,Normal polarity,True,1.4545520438975403,Sandstone,Middle,15.68,281.32,28130
0.6340497460140708,0.8507479390935591,0.6160736052137741,58.34,Cambrian,Normal polarity,True,0.6487369835475265,Sandstone,Middle,59.28,473.12,42428
0.6363415149056643,0.696350002894849,0.5123043397438152,70.11,Cambrian,Normal polarity,True,1.1952023322716274,Sandstone,Top,101.17,498.17,40780
0.6595593648487712,0.5959170679397587,0.3205017762603282,150.05,Devonian,Normal polarity,True,0.7657679289098899,Shale,Bottom,73.74,747.64,54736
0.19342018035156533,0.8661081123642074,0.37417152044311347,210.17,Cambrian,Normal polarity,True,0.5796594318193127,Limestone,Bottom,61.85,494.9,34840
0.21257524941129147,0.6102878583879532,0.5273441452675294,124.0,Jurassic,Normal polarity,True,1.8058041304968768,Limestone,Bottom,31.53,176.44,28245
0.5473298919347556,0.6188572888449425,0.5537183643842801,287.84,Jurassic,Normal polarity,True,0.6917057544521058,Shale,Middle,31.5,302.81,47366
0.5955551525834621,0.6130669769730983,0.5873582312762727,83.4,Cambrian,Normal polarity,False,0.8226594401176412,Limestone,Bottom,171.01,414.73,48968
0.3408293074515805,0.08895424787780157,0.46207822794757036,157.68,Devonian,Normal polarity,True,0.6032111895566281,Sandstone,Middle,71.72,173.11,26020
0.1944630545567287,0.5376081516810274,0.19551416440154287,186.97,Triassic,Normal polarity,True,1.0843445318343579,Limestone,Bottom,15.48,222.77,25962
0.45499822112927535,0.3115634316618676,0.15321441059965787,182.85,Permian,Normal polarity,False,0.44150061587278894,Sandstone,Top,125.36,23.84,33112
